lat,lng,val
39.78,-81.10,722.613918693
39.91,-84.22,403.524667515
41.02,-84.48,898.776748126
41.12,-84.59,656.864044617
39.73,-82.22,861.144276497
39.61,-82.95,598.865401215
39.11,-82.98,386.280548936
41.12,-81.01,342.109547931
41.31,-81.01,456.81738919
41.13,-81.28,18.9249091205
41.03,-84.05,375.764668847
40.95,-83.96,72.3216156657
40.82,-82.52,765.119296277
41.33,-83.12,184.080375073
38.76,-82.89,818.822371963
40.27,-84.15,407.876199151
40.92,-81.43,407.634308789
41.30,-80.76,105.91270709
41.20,-80.81,554.510176605
41.25,-80.67,230.747754728
40.41,-81.34,358.755079723
40.24,-83.37,824.854435394
40.85,-84.58,337.279509366
39.35,-84.26,579.584761723
39.55,-81.63,316.403289931
39.41,-81.43,403.476282707
39.39,-81.22,676.149378597
40.78,-81.92,422.084710543
41.38,-83.61,487.987491372
41.42,-83.87,580.790528263
36.74,-98.13,257.482043319
36.54,-98.27,668.218341801
34.40,-96.14,586.860962538
34.54,-95.68,153.566607259
34.31,-95.87,896.056357427
36.81,-100.53,939.727933027
35.22,-99.86,765.408677423
35.15,-99.50,111.269024151
35.16,-99.37,239.788443427
35.31,-99.63,427.232788377
35.63,-98.32,601.361678443
35.86,-98.41,985.342052646
34.00,-96.37,908.469173769
35.06,-98.20,984.482927272
34.89,-98.36,462.791762781
35.37,-97.89,737.569736566
34.18,-97.16,491.476924407
34.23,-97.42,368.17925656
35.18,-97.44,271.96756765
34.60,-96.31,827.684192715
34.43,-96.27,997.317634542
34.42,-98.65,433.282910383
34.61,-98.46,974.714834898
34.56,-98.42,679.670802472
34.73,-98.71,272.403816555
34.49,-98.14,557.696159152
34.16,-98.31,860.152863912
35.52,-98.70,974.648709126
35.88,-99.34,376.572980145
36.04,-98.96,857.100978621
36.17,-99.72,173.855927156
36.30,-99.77,134.133528165
36.42,-97.87,612.661804202
34.61,-97.42,255.484313618
34.58,-97.35,266.156429718
35.16,-97.88,446.017832098
35.05,-97.92,654.864258592
36.72,-97.79,422.287544921
36.69,-97.56,97.3542316468
36.79,-97.73,389.863888257
34.89,-99.50,342.256021747
35.05,-99.51,531.831741599
36.62,-99.90,159.149836962
35.29,-96.04,152.501591606
35.06,-96.39,403.713981502
34.63,-99.14,203.725121618
34.02,-97.63,102.151914582
34.27,-96.41,894.303500281
34.50,-96.63,205.628487205
34.19,-96.64,107.242434997
36.80,-97.28,508.208728939
36.92,-97.33,32.1576270629
36.94,-96.82,481.352196446
36.94,-97.00,628.132069761
36.74,-97.10,51.288507999
35.86,-97.93,409.502243802
34.88,-99.30,37.0918896734
35.03,-99.11,110.761300651
34.99,-99.05,759.44356307
34.85,-99.02,580.774422085
34.88,-95.09,634.620895569
35.71,-96.88,650.924761331
35.51,-96.98,50.4131896258
35.49,-96.73,837.929516035
35.80,-96.67,45.6038266725
35.93,-97.67,87.5304323013
35.82,-97.39,142.601505259
35.85,-97.41,486.660242362
36.15,-97.62,576.833765922
36.05,-97.39,710.405086933
33.88,-97.16,436.365283526
36.25,-98.19,768.970579126
36.39,-98.11,364.180734065
36.35,-98.48,135.902842139
34.09,-96.77,676.041204492
35.12,-97.67,464.227516603
34.39,-94.90,748.43539176
34.05,-94.74,338.617061953
33.93,-94.83,962.943120122
34.50,-96.97,738.090954881
35.78,-95.33,88.374026064
36.53,-97.45,865.355646833
36.29,-97.29,977.940321359
35.66,-97.47,185.569584916
35.41,-97.60,255.682360206
35.39,-97.60,923.282726167
36.76,-96.01,184.288242831
36.77,-96.03,740.468556421
35.97,-97.03,132.430903953
36.12,-97.10,604.191667692
36.16,-97.09,76.3655032362
34.88,-95.78,940.036725569
35.36,-96.92,750.768769218
34.23,-95.70,892.024121864
34.96,-96.75,758.002344825
35.23,-96.65,708.386209305
35.13,-96.54,559.382686837
34.36,-97.97,427.560215493
34.50,-97.96,30.0741804591
34.64,-97.98,744.081671956
34.21,-98.59,278.685421897
36.20,-95.89,685.280290889
35.21,-99.12,37.5200594645
35.35,-98.67,542.424289153
36.80,-98.69,985.797836017
36.76,-99.11,742.939264828
36.58,-98.88,949.508541544
36.23,-99.17,122.206721175
44.88,-117.11,633.937525031
44.36,-117.25,125.893702252
44.63,-123.19,181.019813359
44.51,-123.46,379.034461356
45.30,-121.74,193.54150518
45.45,-122.15,910.010416276
46.16,-123.88,856.61331427
45.99,-123.92,129.631234799
43.15,-124.40,467.625208029
42.89,-124.07,368.477194286
44.30,-120.81,0.778660320691
44.12,-121.21,637.904364938
44.26,-121.15,838.319850593
44.26,-121.14,286.705426662
43.89,-121.41,651.125332929
42.94,-123.28,824.623765067
43.64,-123.58,270.100236863
42.95,-123.36,186.379125526
43.40,-123.36,524.487024743
43.28,-122.45,786.034286263
43.07,-123.59,986.965260717
43.28,-123.35,998.410502589
45.72,-120.21,244.665674348
45.23,-120.18,735.089568491
44.56,-119.64,564.077759089
44.42,-118.96,643.220028274
44.71,-119.10,687.875022105
44.14,-118.97,885.774758494
43.49,-119.72,231.119334069
42.23,-122.38,914.981767715
42.67,-122.67,578.4709581
42.38,-122.87,688.322285604
42.22,-123.05,308.345304422
43.23,-121.79,558.298865345
42.90,-122.13,880.513739727
42.13,-121.93,769.646684212
42.24,-121.81,263.225599033
43.55,-121.96,688.91869498
42.55,-119.66,994.754490832
43.79,-123.03,745.189918383
44.13,-123.22,402.64382167
43.97,-124.12,750.328219331
44.10,-122.69,20.9263243834
44.40,-123.75,548.717503656
44.32,-124.11,225.916010388
44.53,-122.90,626.729591841
44.61,-121.95,364.736002532
43.98,-117.02,428.650334072
43.65,-117.25,413.099656194
42.86,-117.66,767.615039273
44.72,-122.25,565.775229077
44.79,-122.60,606.483463873
44.91,-123.00,711.361625665
44.87,-122.65,24.9841749963
45.37,-119.56,365.280029465
45.64,-121.95,8.242045034
45.60,-122.61,162.627026415
45.52,-122.69,166.145754569
45.56,-122.54,878.396423276
45.55,-122.39,583.890310689
45.48,-120.72,790.005839565
45.51,-118.42,670.055580404
45.50,-118.40,228.981892388
45.72,-118.63,573.566187204
45.67,-118.80,900.459319201
45.70,-118.85,121.291271205
45.69,-118.85,109.793405003
45.32,-118.07,859.499284081
45.52,-117.37,372.622027582
45.52,-123.10,885.945807028
45.00,-120.22,99.8589447138
44.57,-120.12,48.5709918927
44.82,-119.78,856.698793463
39.94,-77.26,861.949056367
39.77,-77.03,117.428559002
40.54,-79.82,731.193003953
40.39,-79.86,406.88054305
40.50,-80.08,715.672645601
40.55,-80.22,925.851319054
40.53,-80.22,839.293358494
40.61,-79.72,526.440078832
40.48,-80.21,906.525086069
40.71,-79.51,99.4246041345
40.92,-79.28,399.126632822
40.78,-79.24,801.313894888
40.68,-79.67,183.891095058
40.65,-80.39,308.101530217
40.01,-78.37,471.772546633
40.04,-78.53,885.66734696
40.38,-76.03,925.139835823
40.55,-75.99,337.675683895
40.16,-75.89,22.9663926011
40.52,-78.37,810.589028416
40.49,-78.47,216.751801257
40.30,-78.32,298.200082203
40.66,-78.22,453.601822324
40.47,-78.20,171.120345305
41.65,-76.85,418.200290076
41.75,-76.44,476.529220019
40.30,-75.13,643.348347129
40.14,-74.95,887.166486709
40.36,-75.32,185.170863753
40.57,-75.27,540.330951579
40.84,-79.92,875.579967622
41.06,-80.06,542.616231509
40.47,-78.73,535.119676927
40.65,-78.56,722.006767322
41.40,-78.02,984.749179349
40.86,-75.64,414.043057016
40.82,-75.70,17.154178185
41.05,-77.94,800.237780716
40.87,-78.22,861.49851686
40.79,-77.87,613.834208979
40.10,-75.75,676.228885437
40.12,-75.50,215.262971128
39.97,-75.63,955.895160504
41.19,-79.44,833.025025564
41.36,-79.22,971.665795072
40.97,-78.59,646.49104794
41.12,-77.45,378.853643948
41.33,-77.74,21.4001913513
41.23,-76.34,70.462868065
41.50,-80.47,265.341176334
41.65,-80.42,287.634196437
41.82,-80.42,200.244160031
41.63,-79.69,730.966108014
40.23,-77.19,601.047242011
40.03,-77.30,874.242938636
40.06,-77.52,602.628176456
40.46,-76.87,609.783271595
40.28,-76.87,869.146398036
40.20,-76.77,555.340828183
41.56,-78.60,63.842046918
41.42,-78.75,767.460424938
42.08,-80.18,62.07567623
40.00,-79.60,127.277404056
39.78,-79.92,497.410367028
39.92,-79.72,119.701993703
41.48,-79.44,262.502002398
39.94,-77.64,244.062412424
39.86,-77.48,934.642907579
39.73,-79.91,810.730417225
39.90,-80.17,715.977698581
40.60,-79.12,281.268749993
41.41,-75.82,552.780959132
39.83,-76.33,436.770801959
40.05,-76.27,940.564340971
40.12,-76.43,278.077031737
40.08,-76.07,165.437203808
39.80,-76.05,269.173367683
39.90,-76.39,194.98019019
40.33,-76.47,287.061923971
40.65,-75.45,487.823427734
41.12,-75.73,556.624742357
41.18,-76.15,520.260697343
41.33,-75.73,972.963410671
41.24,-76.92,923.356520266
41.90,-78.71,402.44572723
41.80,-78.63,169.194519242
41.68,-78.80,684.458508015
40.59,-77.57,505.223359308
41.01,-75.19,656.46562152
40.07,-75.32,431.874459437
40.23,-75.44,235.301548347
40.34,-75.48,913.878639091
40.82,-76.50,275.349982583
40.85,-76.79,658.929685937
39.87,-75.23,298.233495801
39.96,-75.17,110.710245759
41.48,-75.17,829.876146531
41.78,-78.04,131.352699968
41.74,-77.97,673.753979858
41.74,-77.65,968.73760037
41.92,-78.00,667.10546043
40.83,-76.14,419.685220294
40.85,-76.00,161.705199239
40.78,-76.86,557.634852641
40.16,-79.03,372.304289376
39.80,-79.37,522.093737052
39.83,-78.83,722.654000136
40.17,-79.14,953.551818181
39.78,-79.04,820.030936534
40.00,-79.08,925.847281248
41.52,-76.40,655.425608595
41.42,-76.49,411.617178913
41.86,-75.81,643.953217929
41.95,-75.60,944.880211163
41.73,-77.12,171.291702353
41.99,-77.16,444.30954739
41.90,-77.14,7.73456041086
41.70,-77.39,372.724822315
40.95,-76.88,419.975104938
41.40,-79.83,995.855881826
41.93,-79.30,21.9343313311
41.85,-79.15,367.431892295
40.16,-79.87,14.3743050306
41.87,-75.27,274.269076436
41.67,-75.06,80.1053284053
41.74,-75.45,486.551903877
41.59,-75.33,931.559237114
40.15,-79.90,801.542189646
40.13,-79.41,624.408274346
40.41,-79.72,61.1784867625
40.20,-79.63,422.877619171
40.51,-79.55,598.289491691
40.11,-76.71,699.047547761
41.72,-71.43,747.1686302
41.63,-71.21,341.570342363
41.98,-71.49,316.059271503
34.53,-82.66,592.79583915
33.30,-81.03,494.921217219
33.26,-81.24,323.516820763
32.90,-80.04,737.607415975
34.73,-79.88,239.89933686
34.73,-80.04,495.303298725
33.70,-80.20,730.019331965
33.04,-80.23,758.501664783
33.78,-81.85,379.132602273
33.92,-82.15,191.654668087
34.35,-80.84,427.057793076
34.37,-81.09,478.908809215
34.93,-82.48,767.819603721
34.98,-82.40,120.887567107
34.25,-82.03,238.964947402
34.25,-80.69,500.132520701
34.22,-80.24,382.227982055
33.90,-81.54,445.268251575
33.94,-81.12,647.21472845
33.80,-81.27,826.27084335
34.19,-81.42,388.649925429
34.30,-81.62,98.6973940062
33.32,-80.42,764.351783502
33.49,-80.87,904.017877978
34.88,-82.72,903.773731824
35.02,-82.69,641.613881
34.22,-81.07,474.62744458
33.98,-81.02,256.856703167
34.14,-80.87,513.485602308
34.00,-81.77,685.453822189
34.88,-82.22,878.843476433
33.94,-80.36,114.725756357
43.73,-98.71,620.594815665
44.40,-98.22,210.013348272
44.43,-98.68,726.989656095
43.18,-101.74,204.87298286
42.99,-97.86,859.518180522
44.50,-96.53,381.207522114
44.33,-96.77,743.661580045
45.44,-98.41,210.841871806
45.48,-98.31,783.493226457
45.73,-98.30,692.917884893
45.68,-98.53,65.335655143
43.74,-99.31,287.520480441
44.03,-98.99,526.812269439
44.06,-99.46,89.5248799746
44.67,-103.85,953.364928921
45.11,-103.28,597.017090629
44.72,-103.43,626.778968697
45.90,-100.29,589.195421347
43.49,-99.06,196.429538799
43.07,-98.53,728.566243369
43.39,-98.84,781.948919882
43.04,-96.90,566.443915813
42.76,-96.92,235.520061673
44.97,-97.15,798.186920274
44.90,-97.15,727.261017567
45.84,-101.28,839.403880124
43.77,-103.61,552.295230327
43.56,-103.49,425.326138179
43.70,-98.04,64.2906322407
45.41,-97.91,733.177764892
45.32,-97.83,679.996270631
45.42,-97.33,21.6358047085
45.33,-97.52,912.326959324
44.76,-96.69,998.784363926
45.43,-101.08,757.749447069
45.45,-99.65,882.180418932
45.45,-99.04,962.211254699
45.45,-99.34,671.775862131
43.37,-103.88,667.143956671
43.44,-103.47,516.042285525
43.19,-103.24,996.228200109
43.40,-103.27,780.494303477
45.04,-99.13,161.695292814
45.06,-99.51,892.037724476
45.22,-96.63,795.087973194
44.52,-101.62,208.218442231
44.55,-97.47,301.676858531
44.66,-97.23,104.463562273
43.65,-97.78,293.489181871
45.55,-103.97,943.555044679
45.36,-103.81,270.37154372
44.36,-99.80,789.76756341
44.38,-100.29,206.853769792
43.24,-97.57,107.578166127
43.96,-101.86,882.233378337
43.75,-101.94,807.775040762
44.08,-98.57,458.393775469
43.89,-100.71,629.494250464
44.39,-97.56,853.272705868
44.36,-97.85,707.009487604
43.93,-96.93,223.757471561
43.99,-97.09,17.7232893993
44.39,-103.70,334.22070917
44.35,-103.77,184.228274592
44.51,-103.87,602.068796284
43.31,-96.59,103.621703052
43.91,-99.86,876.191514017
45.79,-97.75,510.259783803
45.92,-97.93,469.819009065
45.72,-97.48,431.168479787
43.55,-97.50,815.206039284
43.70,-97.19,26.0913781675
43.74,-97.31,502.328481431
45.93,-98.76,369.704185907
45.72,-98.94,354.431796433
44.32,-102.47,669.207297627
44.41,-103.48,344.152160952
44.89,-102.61,601.385916018
44.70,-102.55,850.407208837
43.60,-101.01,141.030600012
43.50,-100.48,159.67874839
44.01,-97.52,215.382714607
43.58,-96.75,479.709552372
44.05,-96.59,823.064852257
43.93,-103.56,569.713329409
43.88,-103.46,335.792324519
44.06,-103.48,963.397621186
44.11,-103.28,880.076621065
44.04,-103.05,620.70274931
44.07,-103.21,348.798290911
44.07,-102.45,759.216274002
45.53,-102.46,349.750092973
45.94,-102.16,120.929277962
45.02,-99.94,818.569434174
45.67,-97.04,259.716358983
45.30,-97.06,519.635900358
45.92,-96.79,304.73277403
45.41,-96.86,573.96696434
44.07,-98.08,83.5173529155
43.44,-102.14,757.390371319
43.18,-102.75,467.331612562
44.90,-98.10,130.529496089
45.05,-98.10,97.0544857051
43.11,-100.61,476.379279497
43.37,-99.84,385.779686624
43.42,-97.26,102.977913182
45.51,-100.04,268.826510992
42.88,-97.36,758.027196924
45.05,-101.60,187.723413738
44.87,-101.47,654.117931569
45.42,-101.81,878.278833878
36.21,-84.06,198.010369
36.02,-84.24,719.860449933
35.49,-86.48,865.777384898
36.05,-88.08,198.135045987
35.97,-88.05,795.971897853
35.60,-85.19,19.8379671621
35.82,-83.99,393.158254433
35.60,-83.78,925.205387677
35.22,-84.80,914.872964739
36.55,-84.17,365.861915348
36.00,-88.43,151.414049867
36.18,-82.05,84.8221459555
36.32,-87.22,761.987892731
36.10,-87.12,279.483736837
36.47,-83.56,965.645069535
36.54,-85.46,459.605796479
35.83,-83.12,580.775319966
35.98,-83.20,805.312695854
35.52,-86.09,535.043114463
35.35,-86.21,738.212769209
35.54,-86.23,582.858305643
35.92,-84.87,980.055022144
35.95,-85.08,113.64381935
36.34,-86.83,523.504280204
36.12,-86.69,167.946533023
36.11,-86.68,679.940357498
36.30,-86.66,895.497115829
35.60,-88.12,675.962741718
36.08,-85.83,494.551471424
35.94,-85.79,580.922628641
36.17,-87.18,527.118219735
36.08,-87.40,978.902796072
36.10,-87.28,13.3556459235
36.00,-89.41,131.46473172
35.39,-89.37,117.713163501
36.38,-84.87,763.530246797
36.43,-84.94,920.371797552
35.20,-85.92,265.928732217
35.18,-86.09,532.445175028
35.93,-88.73,236.081562572
35.18,-87.04,109.934541953
36.11,-82.84,460.299050873
35.37,-85.70,952.378519057
36.21,-83.33,366.868523305
36.17,-83.40,605.389727635
35.03,-85.20,7.5568494894
35.01,-85.34,192.92692165
35.28,-85.24,334.25990727
36.42,-82.98,678.546784476
35.59,-89.26,749.469138412
35.65,-88.39,947.71348114
36.29,-88.30,389.340385216
35.83,-87.42,59.7501820988
35.72,-89.50,395.719160613
35.15,-86.54,717.040992564
35.71,-88.82,910.031511437
35.55,-88.72,542.608625549
35.59,-88.92,83.5701472573
35.22,-85.84,885.817945574
35.72,-86.97,681.998986254
35.43,-84.58,315.054541658
35.64,-84.67,948.747084851
36.50,-87.34,59.5736370964
36.62,-87.42,786.404826565
35.30,-86.36,140.860829308
36.45,-89.30,928.53131627
35.66,-88.01,473.572783259
36.58,-85.13,655.363433089
36.11,-85.50,722.02327893
36.15,-85.26,280.625749511
35.68,-84.85,578.99999136
35.86,-84.53,562.643999792
35.84,-84.69,326.55540997
36.47,-86.84,591.432175157
35.92,-86.37,671.44912007
36.50,-84.53,46.5512076113
35.69,-83.54,614.038033661
35.66,-83.44,992.167457972
35.93,-83.60,875.48331221
35.08,-89.67,974.021410146
35.08,-89.74,915.417187378
35.06,-89.99,308.570756337
35.13,-89.80,361.342938804
36.25,-85.94,358.312961508
36.48,-87.86,545.90188723
36.47,-82.40,682.523903062
36.52,-82.53,503.341538343
36.46,-86.32,195.905360316
36.45,-86.65,483.769295452
36.14,-82.43,608.225183157
35.64,-85.36,474.423309137
35.81,-85.42,84.3870909351
36.34,-88.86,199.99294998
35.91,-85.47,279.770854039
35.99,-86.78,165.929765716
35.94,-86.87,264.483628461
35.76,-86.93,96.2516596963
36.06,-86.42,592.400736788
36.23,-86.32,410.885269662
36.30,-86.26,38.5394705876
36.25,-86.56,192.510782342
36.10,-86.14,556.111650421
32.31,-102.56,434.388183453
31.34,-94.73,479.43529698
31.24,-94.75,795.482941323
33.66,-98.47,781.728187071
28.96,-98.48,212.413144892
34.22,-102.73,15.2759960905
33.95,-102.78,908.052218195
33.75,-99.14,55.2620491887
33.63,-99.29,256.922525644
31.07,-97.69,613.452264476
29.54,-98.48,163.769564803
32.77,-101.45,770.321011618
33.48,-94.62,688.039177122
33.33,-94.34,907.049013949
33.45,-94.41,506.069064637
33.44,-94.08,13.6257421615
28.98,-95.38,891.880821969
30.59,-96.36,901.498745873
30.38,-103.66,672.890849169
30.37,-103.78,871.595121028
29.27,-103.30,360.507236443
29.27,-103.76,942.59893302
29.46,-103.50,781.599854939
29.33,-103.21,451.297889058
29.66,-103.17,834.100011237
29.19,-102.96,12.8740051809
34.47,-101.30,298.166752909
28.61,-96.64,365.182550204
32.37,-99.19,164.838795807
25.91,-97.42,818.779991201
32.93,-94.94,898.567438379
35.41,-101.34,894.230836858
33.12,-94.17,213.308852761
34.59,-102.31,648.098865803
34.37,-102.09,995.518006298
31.86,-95.26,329.814410042
31.96,-95.27,923.991457044
31.97,-95.14,244.714693767
34.44,-100.22,738.865143208
34.43,-100.28,40.7246278258
33.72,-102.76,824.129571152
31.81,-100.63,848.134461169
31.95,-99.54,674.537948671
33.15,-96.81,934.535150995
34.84,-100.21,179.865163291
29.98,-98.26,376.17840887
31.55,-99.71,750.686468313
31.22,-99.85,173.931533937
31.52,-99.93,537.636956699
33.66,-97.38,779.187991352
34.01,-100.30,754.099906078
33.88,-100.38,877.141440099
31.41,-102.36,715.618700025
30.43,-101.04,864.310955384
33.65,-101.24,401.788667319
33.46,-101.09,133.012842484
31.83,-104.80,341.457704124
31.04,-104.84,599.862144783
36.24,-102.24,311.357818773
36.06,-102.52,79.5040215514
36.02,-102.55,525.397002147
32.85,-96.86,420.727731803
32.72,-101.95,852.504350731
34.82,-102.40,669.299032659
33.60,-100.53,625.662766289
33.48,-100.88,439.207469618
34.93,-100.89,72.473065144
31.88,-102.36,122.68890221
31.83,-102.44,8.67364801473
31.81,-106.38,872.320350615
32.31,-97.02,760.35528134
32.86,-100.46,766.615777899
33.99,-101.33,172.461050521
33.88,-101.25,882.332393446
33.99,-99.73,495.410022074
33.20,-95.22,69.3238665376
32.71,-102.66,473.643334226
29.27,-94.86,712.065681171
29.47,-95.08,0.75389022786
33.06,-101.05,930.354549811
33.20,-101.37,518.239779059
33.36,-101.55,743.247324732
30.35,-98.69,517.624887704
32.08,-101.48,516.296502263
28.72,-97.17,474.49245774
29.23,-97.77,591.542258902
35.44,-100.81,943.154484198
35.55,-100.97,191.219900308
35.57,-100.93,637.455499327
32.52,-94.72,520.469141096
32.38,-94.71,141.269397076
29.71,-98.05,23.9103994011
29.70,-98.03,659.869991751
29.55,-97.97,900.854291415
33.84,-101.86,448.183585503
34.19,-101.70,266.711449201
34.20,-101.75,910.133736051
34.73,-100.54,850.84432816
34.40,-100.90,586.115981771
36.26,-101.40,530.206542963
30.25,-94.18,287.216235285
29.98,-95.36,556.616417263
29.64,-95.28,365.929743648
32.51,-94.59,581.709962308
32.54,-94.35,461.946308135
35.88,-102.38,67.0022986994
30.21,-97.98,99.1360169926
26.18,-98.25,97.5886226679
33.55,-102.38,509.299287348
35.64,-101.45,813.878065138
35.70,-101.55,493.40710258
31.44,-100.88,806.11901249
31.02,-104.11,132.560186297
30.71,-104.02,101.205597383
30.59,-104.49,412.288813246
30.67,-104.82,782.009182765
30.07,-94.29,607.615534127
29.95,-94.02,425.587612969
27.74,-98.02,960.601091167
33.25,-100.57,158.160660591
30.45,-99.80,838.849687984
30.50,-99.77,498.699305291
33.81,-100.52,520.276783721
33.63,-100.34,693.350045985
33.81,-100.30,162.599876801
27.53,-97.85,31.7905430433
33.45,-99.64,516.102545842
33.76,-99.86,129.070893017
28.46,-99.22,767.177560725
28.45,-99.07,627.426922267
33.92,-102.33,397.190263067
34.18,-102.14,533.840854352
36.43,-100.14,931.985620632
36.12,-100.02,72.396822952
36.24,-100.27,353.39474871
33.69,-101.82,585.771688734
33.67,-101.82,68.9707418275
33.69,-101.99,778.930129234
33.44,-101.65,951.708518536
33.17,-101.80,167.318818288
32.31,-101.88,83.3445407125
30.75,-99.23,314.639826018
28.72,-96.25,265.886828976
31.14,-99.35,433.34040669
31.62,-97.23,683.171813368
30.83,-100.11,310.170686858
30.91,-99.80,263.825166674
31.95,-102.21,30.7310654702
34.23,-100.96,601.645778002
34.27,-100.93,949.624691267
34.03,-100.82,443.46452536
34.26,-100.60,379.666820971
33.90,-100.86,438.477604372
32.45,-100.53,807.038847419
27.66,-97.40,783.949070537
27.77,-97.51,190.205180235
27.78,-97.51,637.548739053
27.84,-97.06,689.598217031
36.39,-100.82,813.38762112
35.35,-102.65,814.89554642
35.53,-102.26,713.110564932
32.78,-98.06,396.200350939
32.16,-94.34,245.385193218
34.64,-102.72,410.691485135
30.89,-102.30,403.733488234
30.56,-102.37,465.446286906
30.91,-102.92,429.572026583
35.13,-101.43,533.296611865
35.19,-102.08,89.2747838849
29.56,-104.37,789.278193671
30.55,-104.65,475.220385937
34.98,-101.93,103.242987245
31.20,-101.46,985.301506236
31.53,-101.28,386.041684334
33.62,-94.81,941.280068465
31.38,-103.63,571.095974675
28.37,-96.84,63.3949564451
31.74,-99.98,88.8800196987
31.97,-99.96,880.121200502
32.18,-94.80,90.4557097088
32.35,-94.65,102.684308173
30.97,-98.94,382.629455605
30.87,-100.60,800.088791168
32.70,-99.30,751.921154472
32.92,-99.22,190.120052883
31.81,-94.16,565.117774262
36.34,-102.08,68.1816481142
32.31,-95.30,420.021976666
32.35,-95.40,275.410262571
33.15,-100.23,126.226214319
34.53,-101.84,607.007190432
34.65,-101.50,837.398179051
32.90,-97.02,716.644788412
32.82,-97.36,164.470438115
32.83,-97.30,770.224518847
32.41,-99.68,77.7513465038
32.32,-100.12,633.146846462
33.19,-102.27,675.768648359
33.17,-95.01,816.221231648
31.35,-100.49,836.80960114
31.37,-100.49,961.082800544
31.67,-100.73,764.865751333
30.18,-97.68,862.7820534
30.41,-97.77,879.599533491
30.32,-97.76,627.549256798
30.52,-94.44,597.087572075
31.13,-102.22,998.705418916
29.33,-99.47,888.852537219
29.46,-101.03,231.541186775
29.38,-100.93,10.7633014651
28.86,-96.93,732.759322739
28.86,-97.02,806.338674469
30.16,-96.40,379.550648073
30.32,-96.16,974.713038403
27.53,-99.47,254.235702684
35.22,-100.25,115.051581781
33.98,-98.49,401.068434919
34.15,-99.33,392.613711206
30.58,-97.42,218.957297022
31.78,-103.20,817.886545072
32.58,-95.20,582.003448525
32.73,-95.19,490.482774838
32.82,-95.53,935.502552227
32.64,-95.48,907.227060137
32.96,-102.82,66.6028849233
33.19,-102.83,717.063652961
38.40,-113.02,849.200794545
41.52,-112.04,582.952300425
41.83,-112.06,533.489657846
41.82,-113.41,420.99501162
41.05,-112.94,606.498426698
41.67,-111.89,997.205995924
41.74,-111.86,839.950919356
41.75,-111.80,837.797797019
41.92,-111.91,973.781573294
39.73,-110.87,301.257039816
39.54,-110.69,186.624409448
40.93,-109.41,687.183010577
40.90,-109.18,302.141243831
41.11,-111.91,65.119483517
40.36,-110.29,31.6755630444
40.17,-110.39,162.088835942
40.19,-110.06,917.559472484
40.42,-110.05,681.388354818
39.09,-111.13,287.200455457
38.58,-110.71,16.7144958303
37.91,-111.42,394.206246765
37.64,-112.17,983.328449736
37.77,-111.60,291.864918551
37.82,-112.44,63.1862095074
38.62,-109.62,498.73437461
38.57,-109.55,157.97143283
37.71,-113.14,478.23945472
37.71,-113.09,994.581734985
39.90,-113.71,728.056657095
39.84,-113.40,534.437935071
39.56,-111.87,440.607791974
39.73,-112.31,997.125448086
39.71,-111.83,163.117401644
39.63,-113.89,720.412613427
37.44,-112.48,37.4708066798
37.08,-111.66,131.982299786
37.53,-110.72,968.643610788
37.03,-112.54,253.222256454
37.51,-111.99,423.604590643
39.34,-112.59,745.470453807
39.29,-112.65,418.887537995
39.11,-113.95,496.448304847
38.97,-112.33,287.241978157
39.38,-112.33,758.426937033
39.25,-112.11,671.988961105
41.96,-111.39,244.868857379
41.83,-111.32,277.262803377
41.66,-111.19,482.741944103
40.59,-111.64,604.06547752
40.84,-111.83,425.619224675
40.62,-111.79,757.860843244
40.75,-111.72,462.362438061
40.78,-111.97,72.8708367776
40.77,-111.90,82.9030972707
37.61,-109.48,8.09973410388
37.28,-109.56,246.616546293
38.15,-109.78,620.274686868
37.72,-109.08,438.782721325
37.39,-109.07,959.917653017
39.26,-111.63,432.550922203
38.58,-112.33,430.636946919
40.65,-111.28,716.147408536
40.70,-111.54,929.215726178
40.79,-111.41,139.726033642
40.60,-112.51,604.382973573
40.04,-113.99,770.105880534
40.53,-112.30,889.835685343
40.28,-109.86,115.413848955
40.36,-109.35,281.702555971
40.29,-109.96,330.374825975
40.46,-111.77,123.833190332
40.37,-111.73,872.399349341
40.25,-111.65,884.792871263
39.96,-111.78,858.928705919
40.08,-111.60,140.728552887
40.36,-111.90,861.102908224
40.40,-111.53,63.7421348638
37.58,-113.71,680.85200759
37.28,-113.73,828.005457086
37.20,-113.27,970.691718015
37.14,-114.02,418.093299858
37.46,-113.29,88.9649498915
37.11,-113.56,918.408668502
37.35,-113.67,594.905817119
37.21,-112.98,938.024487499
38.29,-111.26,799.894591265
38.26,-110.18,425.127483086
38.41,-111.64,813.775830212
41.25,-111.94,826.769790888
41.26,-111.84,472.59634693
37.94,-75.47,562.791876138
38.03,-78.52,289.22573699
37.81,-79.99,697.165751519
37.95,-79.95,319.852222915
37.34,-77.98,842.705794749
37.67,-79.28,728.01472292
37.33,-78.83,139.843679358
38.85,-77.03,716.552674899
38.17,-79.08,955.820183988
38.00,-79.83,91.0733186414
38.10,-79.89,868.94224834
37.38,-79.56,928.709419232
37.54,-79.40,810.173070839
37.13,-79.53,847.234782346
36.94,-77.90,235.951776841
37.28,-82.09,61.2238185015
37.50,-78.53,210.322850987
37.07,-78.95,777.544728079
37.32,-79.21,877.196317151
